CUSTOMER,REV_CURRENT_YEAR,REV_CURRENT_YEAR.1,REV_CURRENT_YEAR.2,CREATION_YEAR,OWNERSHIP,COUNTRY,CURRENCY
2072,"""54282.08""",54282.08,190670.08,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2073,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2074,"""5406.32478632479""",5406.324786324786,11486.444444444445,01.01.2012,Privately Owned/Publicly Traded,France,Pound Sterling
2075,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2076,"""19940.35""",19940.35,18051.2,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2077,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2078,"""28491.6162790698""",28491.616279069767,30586.24418604651,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2079,"""10062.7906976744""",10062.790697674418,10662.790697674418,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2080,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2081,"""0""",0,11680.9,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2082,"""160031.33""",160031.33,100717.47,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2083,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2084,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2085,"""34470.7521367521""",34470.75213675214,40901.23931623931,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2086,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2087,"""18424.1025641026""",18424.102564102566,20471.521367521367,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2088,"""3183.71794871795""",3183.7179487179487,12260.666666666668,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2089,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2090,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2091,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2092,"""281880.25""",281880.25,336613.22,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2093,"""507.6""",507.6,14484.75,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2094,"""36997.1976744186""",36997.1976744186,22378.558139534885,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2095,"""0""",0,3628.470085470086,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
2096,"""47642.1395348837""",47642.13953488372,566.2790697674419,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2097,"""269238.384615385""",269238.38461538457,244864.3846153846,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2098,"""780802.62""",780802.62,668336.74,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2099,"""80629.1794871795""",80629.17948717948,126997.07692307692,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2100,"""0""",0,0,01.01.2003,Privately Owned/Publicly Traded,France,US Dollar
2101,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
2102,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2103,"""133800.593023256""",133800.59302325582,2329.0697674418607,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
2104,"""12993.2790697674""",12993.27906976744,9033.058139534884,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2105,"""761863.86""",761863.86,559224.54,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2106,"""990.769230769231""",990.7692307692308,6852.384615384616,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
2107,"""5772.76923076923""",5772.769230769231,1388.2649572649573,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
2108,"""55800.26""",55800.26,41006.47,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2109,"""214489.931623932""",214489.93162393162,400141.00854700856,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
2110,"""59776.9230769231""",59776.92307692308,37342,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2111,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
2112,"""30462.4358974359""",30462.435897435902,2200.74358974359,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2113,"""3955.65811965812""",3955.6581196581196,0,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2114,"""60297.6744186046""",60297.67441860465,56513.12790697675,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2115,"""233344.230769231""",233344.23076923075,63846.153846153844,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2116,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2117,"""1776""",1776,0,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2118,"""0""",0,1899.0465116279072,01.01.2016,Privately Owned/Publicly Traded,France,US Dollar
2119,"""1023.25581395349""",1023.2558139534884,33692.98837209302,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
2120,"""42365.4186046512""",42365.41860465117,22469.813953488374,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
2121,"""97980.8205128205""",97980.82051282052,203197.11111111112,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
2122,"""196635.953488372""",196635.95348837212,139359.2558139535,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2123,"""575.581395348837""",575.5813953488372,21474.418604651164,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
2124,"""0""",0,672.6495726495727,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
2125,"""0""",0,0,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2126,"""10059.27""",10059.27,9844.97,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2127,"""82157.76""",82157.76,71769.63,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2128,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2129,"""43950.49""",43950.49,50756.18,01/01/2007,Privately Owned/Publicly Traded,France,Euro
2130,"""28991.6923076923""",28991.69230769231,58015,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2131,"""27238.4615384615""",27238.46153846154,92970.76923076923,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2132,"""15909.0348837209""",15909.034883720931,16037.232558139536,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
2133,"""589.74358974359""",589.7435897435897,19230.76923076923,01/01/2015,Privately Owned/Publicly Traded,France,Pound Sterling
2134,"""50985.9""",50985.9,13255.4,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2135,"""47023.57""",47023.57,17344.98,01/01/2005,Privately Owned/Publicly Traded,France,Euro
2136,"""25509.2906976744""",25509.29069767442,10745.151162790698,01.01.2009,Privately Owned/Publicly Traded,France,US Dollar
2137,"""124123.393162393""",124123.39316239317,161472.5555555556,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2138,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2139,"""7982.13953488372""",7982.139534883721,3490.6744186046512,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2140,"""31751.87""",31751.87,40806,01.01.2009,Privately Owned/Publicly Traded,France,Euro
2141,"""6544.76744186047""",6544.767441860466,0,01/01/2012,Privately Owned/Publicly Traded,France,US Dollar
2142,"""788699.076923077""",788699.0769230769,483028.1538461539,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2143,"""17721.0256410256""",17721.02564102564,12145.786324786326,01/01/2009,Privately Owned/Publicly Traded,France,Pound Sterling
2144,"""13684.4102564103""",13684.410256410258,0,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2145,"""-4746.27906976744""",-4746.279069767442,78270,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2146,"""0""",0,0,01.01.2006,Privately Owned/Publicly Traded,France,Pound Sterling
2147,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Euro
2148,"""0""",0,0,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2149,"""0""",0,14322.22,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2150,"""462740.923076923""",462740.92307692306,855470.0769230769,01.01.2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2151,"""0""",0,0,01/01/2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2152,"""197592.307692308""",197592.3076923077,203002.53846153847,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2153,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2154,"""73076.9230769231""",73076.92307692308,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2155,"""25544.1538461538""",25544.153846153844,6300,01/01/2009,Privately Owned/Publicly Traded,France,Chinese Yuan
2156,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
2157,"""9930""",9930,0,01/01/2009,Privately Owned/Publicly Traded,France,Euro
2158,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2159,"""260015.615384615""",260015.61538461538,194977.53846153847,01/01/2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2160,"""0""",0,0,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2161,"""65684.5384615385""",65684.53846153845,64358.00000000001,01/01/2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2162,"""11215.4615384615""",11215.461538461537,11021.076923076922,01.01.2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2163,"""42933.5813953488""",42933.58139534883,44491.651162790695,01/01/2009,Privately Owned/Publicly Traded,France,US Dollar
2164,"""0""",0,28022.13,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2165,"""147749.461538462""",147749.46153846153,224232.3076923077,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2166,"""25363.4615384615""",25363.46153846154,0,01.01.2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2167,"""0""",0,0,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
2168,"""21890.2""",21890.2,20901.82,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2169,"""0""",0,0,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
2170,"""135259.153846154""",135259.15384615384,165300.84615384616,01.01.2012,Privately Owned/Publicly Traded,France,Chinese Yuan
2171,"""0""",0,0,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
2172,"""177785.769230769""",177785.76923076925,174083.92307692306,01.01.2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2173,"""30418.2093023256""",30418.20930232558,24626.011627906977,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
2174,"""6105.8""",6105.8,7349.86,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2175,"""0""",0,27954.615384615383,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2176,"""3511.66""",3511.66,130182.8,01.01.2010,Privately Owned/Publicly Traded,France,Euro
2177,"""484338.73""",484338.73,325831.28,01/01/2005,Privately Owned/Publicly Traded,France,Euro
2178,"""0""",0,0,01.01.2010,Privately Owned/Publicly Traded,France,Pound Sterling
2179,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Chinese Yuan
2180,"""4598.2905982906""",4598.290598290599,0,01.01.2009,Privately Owned/Publicly Traded,France,Pound Sterling
2181,"""244822.930232558""",244822.93023255814,152487.91860465115,01/01/2010,Privately Owned/Publicly Traded,France,US Dollar
2182,"""27198.49""",27198.49,0,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2183,"""0""",0,0,01/01/2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2184,"""16794.5897435897""",16794.589743589742,0,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
2185,"""121647.230769231""",121647.23076923077,32919.307692307695,01/01/2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2186,"""51611.9069767442""",51611.90697674418,42033.32558139535,01.01.2010,Privately Owned/Publicly Traded,France,US Dollar
2187,"""13807.25""",13807.25,7216.05,01/01/2010,Privately Owned/Publicly Traded,France,Euro
2188,"""5736.92307692308""",5736.923076923077,5383.153846153847,01.01.2010,Privately Owned/Publicly Traded,France,Pound Sterling
2189,"""617846.846153846""",617846.8461538461,657153.2307692308,01/01/2012,Privately Owned/Publicly Traded,France,Chinese Yuan
2190,"""0""",0,7639.84,01.01.2010,Privately Owned/Publicly Traded,France,Euro
2191,"""2790.68604651163""",2790.686046511628,4032.5581395348836,01/01/2010,Privately Owned/Publicly Traded,France,US Dollar
2192,"""7941.86046511628""",7941.86046511628,8963.953488372093,01.01.2010,Privately Owned/Publicly Traded,France,US Dollar
2193,"""1321.4""",1321.4,2794.8,01/01/2010,Privately Owned/Publicly Traded,France,Euro
2194,"""165384.692307692""",165384.69230769228,0,01.01.2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2195,"""0""",0,5396.65,01/01/2010,Privately Owned/Publicly Traded,France,Euro
2196,"""133451.794871795""",133451.79487179487,68327.23931623931,01.01.2010,Privately Owned/Publicly Traded,France,Pound Sterling
2197,"""178072.307692308""",178072.3076923077,107392.53846153847,01/01/2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2198,"""3079.8547008547""",3079.8547008547007,17094.017094017094,01.01.2010,Privately Owned/Publicly Traded,France,Pound Sterling
2199,"""50030.9651162791""",50030.96511627907,17385.95348837209,01/01/2010,No information,France,US Dollar
2200,"""4720.93023255814""",4720.930232558139,7080.697674418604,01.01.2010,Privately Owned/Publicly Traded,France,US Dollar
2201,"""3333.50427350427""",3333.5042735042734,36766.02564102564,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
2202,"""8638.46153846154""",8638.461538461539,77986.53846153845,01.01.2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2203,"""32799.24""",32799.24,9130.47,01/01/2005,Privately Owned/Publicly Traded,France,Euro
2204,"""336.01""",336.01,2573.02,01.01.2010,Privately Owned/Publicly Traded,France,Euro
2205,"""2020.38461538462""",2020.3846153846155,11483.589743589744,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
2206,"""0""",0,0,01.01.2006,Privately Owned/Publicly Traded,France,Chinese Yuan
2207,"""9740.3023255814""",9740.302325581395,1350.7674418604652,01/01/2010,Privately Owned/Publicly Traded,France,US Dollar
2208,"""370403.846153846""",370403.8461538461,637599.3846153846,01.01.2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2209,"""860.46511627907""",860.4651162790698,6829.069767441861,01/01/2010,Privately Owned/Publicly Traded,France,US Dollar
2210,"""44118.28""",44118.28,122780.49,01.01.2010,Privately Owned/Publicly Traded,France,Euro
2211,"""9729.15384615385""",9729.153846153848,11920.777777777777,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
2212,"""0""",0,0,01.01.2010,Privately Owned/Publicly Traded,France,US Dollar
2213,"""0""",0,0,01/01/2005,No information,France,Pound Sterling
2214,"""1470.23255813954""",1470.232558139535,2107.093023255814,01.01.2010,Privately Owned/Publicly Traded,France,US Dollar
2215,"""0""",0,0,01/01/2010,Privately Owned/Publicly Traded,France,Euro
2216,"""174786.538461538""",174786.53846153847,61131.21367521368,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
2217,"""29416.86""",29416.86,31033.66,01/01/2010,Privately Owned/Publicly Traded,France,Euro
2218,"""67999.97""",67999.97,117915.91,01.01.2010,Privately Owned/Publicly Traded,France,Euro
2219,"""160809.538461538""",160809.53846153847,285272.7692307692,01/01/2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2220,"""4255.36046511628""",4255.36046511628,5567.267441860466,01.01.2010,Privately Owned/Publicly Traded,France,US Dollar
2221,"""13177.4418604651""",13177.441860465116,460.4651162790698,01/01/2010,Privately Owned/Publicly Traded,France,US Dollar
2222,"""13032.0769230769""",13032.076923076924,0,01.01.2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2223,"""98502.4786324786""",98502.47863247864,76501.2905982906,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
2224,"""6159.6976744186""",6159.697674418605,6025.569767441861,01.01.2005,Privately Owned/Publicly Traded,France,US Dollar
2225,"""0""",0,0,01/01/2005,Privately Owned/Publicly Traded,France,Pound Sterling
2226,"""0""",0,2059.49,01.01.2010,Privately Owned/Publicly Traded,France,Euro
2227,"""6120.51282051282""",6120.512820512821,1937.9487179487182,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
2228,"""44351.2393162393""",44351.23931623932,0,01.01.2010,Privately Owned/Publicly Traded,France,Pound Sterling
2229,"""816916""",816916,204215.76923076922,01/01/2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2230,"""49841.14""",49841.14,288627.59,01.01.2016,Privately Owned/Publicly Traded,France,Euro
2231,"""3427.44186046512""",3427.4418604651164,0,01/01/2005,Privately Owned/Publicly Traded,France,US Dollar
2232,"""10683.735042735""",10683.735042735043,10284.811965811967,01.01.2005,Privately Owned/Publicly Traded,France,Pound Sterling
2233,"""0""",0,10706.2,01/01/2010,Privately Owned/Publicly Traded,France,Euro
2234,"""28669.47""",28669.47,0,01.01.2005,Privately Owned/Publicly Traded,France,Euro
2235,"""26868.87""",26868.87,18777.68,01/01/2006,Privately Owned/Publicly Traded,France,Euro
2236,"""374214.384615385""",374214.3846153846,4100,01.01.2010,Privately Owned/Publicly Traded,France,Chinese Yuan
2237,"""37430.7692307692""",37430.769230769234,611.965811965812,01/01/2010,Privately Owned/Publicly Traded,France,Pound Sterling
